OTU	Domain	Phylum	Class	Order	Family	Genus	Species	X1.1	X1.2	X1.3	X1.4	X1.7	X1.8	X2.1	X2.2	X3.1	X3.2	X4.1	X6.2	c.1	c.3
KT308483.1.1462	d__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Beijerinckiaceae	g__uncultured	s__uncultured_Beijerinckia	0.00160187098531084	0	0	0	0	0	0	0	0	0	0	0	0.000974279033515199	0
CP013737.4524530.4526055	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Oxalobacteraceae	g__Herbaspirillum	s__Herbaspirillum_rubrisubalbicans	0.000800935492655422	0	0	0	0	0	0	0	0	0	0	0	0	0
HM445992.1.1470	d__Bacteria	p__Firmicutes	c__Clostridia	o__Peptostreptococcales-Tissierellales	f__Peptostreptococcaceae	g__Proteocatella	s__uncultured_bacterium	0.000800935492655422	0.00109232315288155	0	0	0	0	0	0	0	0	0	0	0	0
AY905380.1.1344	d__Bacteria	p__Deinococcota	c__Deinococci	o__Deinococcales	f__Deinococcaceae	g__Deinococcus	s__uncultured_Deinococcus	0.000800935492655422	0.0021846463057631	0.00169231940836513	0.00901100161378847	0.00184138324709522	0.00432942602634456	0.0107987473453079	0.0119877724720785	0.0131648235913639	0.0135928928588766	0.0186257577296895	0.0116596320220134	0	0.00155906518451536
KJ572395.1.1433	d__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Elsterales	f__Elsteraceae	g__uncultured	s__Lacibacterium_sp.	0.000800935492655422	0	0	0.00163836392977972	0.00184138324709522	0.00108235650658614	0	0	0	0	0	0	0.0019485580670304	0
AF507701.1.1464	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Cytophagales	f__Microscillaceae	g__uncultured	s__uncultured_soil	0.00320374197062169	0.00873858522305239	0.0465387837300412	0.00245754589466958	0.0285414403299759	0.0887532335400634	0.0275967987713425	0.129867535114184	0.0121521448535667	0.00970920918491189	0.000846625351349521	0	0.0604053000779423	0.499680391637174
LN560782.1.1368	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Chromobacteriaceae	g__Vogesella	s__uncultured_bacterium	0.00160187098531084	0	0	0	0.000920691623547609	0	0	0	0	0	0	0	0.000974279033515199	0.000779532592257682
JF922304.1.1428	d__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Caulobacterales	f__Caulobacteraceae	g__PMMR1	s__Caulobacter_sp.	0.00160187098531084	0.0109232315288155	0.00423079852091284	0.00901100161378847	0.00368276649419044	0.0162353475987921	0.0227973555067612	0.0259735070228367	0.0151901810669583	0.020389339288315	0.000846625351349521	0.0128255952242147	0	0.00233859777677305
EF018814.1.1366	d__Bacteria	p__Actinobacteriota	c__Actinobacteria	o__Micrococcales	f__Intrasporangiaceae	g__Tetrasphaera	s__uncultured_actinobacterium	0.00240280647796626	0	0	0.000819181964889861	0.00184138324709522	0.00216471301317228	0	0	0	0.00291276275547357	0	0	0.000974279033515199	0
JX114342.1.1489	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Comamonadaceae	g__Rhizobacter	s__uncultured_Rhizobacter	0.000800935492655422	0.0021846463057631	0.00676927763346054	0.000819181964889861	0.000920691623547609	0.00108235650658614	0	0	0	0	0	0	0.0019485580670304	0
JN657218.1.1470	d__Bacteria	p__Actinobacteriota	c__Actinobacteria	o__Micrococcales	f__Cellulomonadaceae	g__Cellulomonas	s__Cellulomonas_massiliensis	0.00160187098531084	0.00327696945864465	0	0.000819181964889861	0	0	0	0	0	0	0	0	0	0
DQ629480.1.1483	d__Bacteria	p__Cyanobacteria	c__Cyanobacteriia	o__Chloroplast	f__Chloroplast	g__Chloroplast	s__Anemia_phyllitidis	0.000800935492655422	0	0.00423079852091284	0.00327672785955944	0.000920691623547609	0	0.00119986081614533	0.00199796207867975	0.00101267873779722	0.00194184183698238	0	0	0	0
HQ893770.1.1482	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Bacteroidales	f__Marinilabiliaceae	g__uncultured	s__uncultured_bacterium	0.00240280647796626	0.0021846463057631	0.000846159704182567	0.00327672785955944	0	0	0	0	0.00303803621339166	0.000970920918491189	0.00338650140539808	0.00116596320220134	0	0.000779532592257682
AJ224889.1.2106	d__Eukaryota	p__Heterolobosea	c__Tetramitia	o__Tetramitia	f__Tetramitia	g__Tetramitia	s__Tetramitus_entericus	0.000800935492655422	0	0	0	0	0	0	0	0	0	0	0	0	0
MH177974.1.1498	d__Bacteria	p__Actinobacteriota	c__Actinobacteria	o__Micrococcales	f__Intrasporangiaceae	g__Ornithinimicrobium	s__Ornithinimicrobium_sp.	0.000800935492655422	0	0	0.000819181964889861	0.000920691623547609	0	0	0	0.00101267873779722	0	0.000846625351349521	0	0	0
KC855006.1.1448	d__Bacteria	p__Planctomycetota	c__Planctomycetes	o__Isosphaerales	f__Isosphaeraceae	g__uncultured	s__Singulisphaera_sp.	0.00160187098531084	0.00109232315288155	0.00338463881673027	0.00819181964889861	0.00736553298838087	0.0173177041053782	0.00479944326458131	0.00599388623603924	0.00405071495118888	0.0116510510218943	0.0042331267567476	0.00816174241540937	0.0175370226032736	0.00389766296128841
CU924240.1.1372	d__Bacteria	p__Cloacimonadota	c__Cloacimonadia	o__Cloacimonadales	f__Cloacimonadaceae	g__Candidatus_Cloacimonas	s__uncultured_bacterium	0.000800935492655422	0	0	0	0	0	0	0	0	0	0	0.00116596320220134	0	0
EU861827.1.1488	d__Bacteria	p__Gemmatimonadota	c__Gemmatimonadetes	o__Gemmatimonadales	f__Gemmatimonadaceae	g__Gemmatimonas	s__uncultured_soil	0.00480561295593253	0.0152925241403417	0.0228463120129293	0.00819181964889861	0.00736553298838087	0.0227294866383089	0.00359958244843598	0.00599388623603924	0.00708875116458055	0.00485460459245594	0.0042331267567476	0.00932770561761071	0.0185113016367888	0.00467719555354609
EF584531.1.1494	d__Bacteria	p__Bacteroidota	c__Kryptonia	o__Kryptoniales	f__BSV26	g__BSV26	s__uncultured_bacterium	0.000800935492655422	0.00655393891728929	0.0050769582250954	0.00163836392977972	0.00184138324709522	0.00324706951975842	0.00239972163229065	0.00199796207867975	0.00202535747559444	0.00485460459245594	0.0042331267567476	0.00582981601100669	0.0019485580670304	0.00311813036903073
JN459810.1.1208	d__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhodobacterales	f__Rhodobacteraceae	g__HIMB11	s__uncultured_organism	0.000800935492655422	0	0	0.000819181964889861	0.000920691623547609	0.00216471301317228	0.00119986081614533	0	0	0	0	0	0	0
DQ683348.1.1464	d__Bacteria	p__Deinococcota	c__Deinococci	o__Deinococcales	f__Deinococcaceae	g__Deinococcus	s__Deinococcus_piscis	0.000800935492655422	0	0	0	0	0	0	0	0.00202535747559444	0	0	0	0	0
EU589259.1.1399	d__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhodobacterales	f__Rhodobacteraceae	g__Paracoccus	s__uncultured_soil	0.000800935492655422	0	0	0	0	0	0	0	0.00101267873779722	0.000970920918491189	0	0	0	0
FM866271.1.1447	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Chitinophagales	f__Chitinophagaceae	g__Puia	s__uncultured_Bacteroidetes	0.00240280647796626	0.0021846463057631	0.0135385552669211	0.00327672785955944	0.00644484136483326	0.0129882780790337	0	0.00399592415735949	0.00405071495118888	0.000970920918491189	0	0.00116596320220134	0.0331254871395168	0
AM997978.1.1487	d__Bacteria	p__Planctomycetota	c__Planctomycetes	o__Pirellulales	f__Pirellulaceae	g__uncultured	s__uncultured_deep-sea	0.000800935492655422	0.00109232315288155	0	0	0	0.00108235650658614	0	0	0	0	0	0	0.00681995323460639	0.0335199014670803
FN553502.1.1499	d__Bacteria	p__MBNT15	c__MBNT15	o__MBNT15	f__MBNT15	g__MBNT15	s__uncultured_sediment	0.000800935492655422	0	0	0	0	0	0	0	0	0	0	0	0	0
AJ431334.1.1269	d__Bacteria	p__Actinobacteriota	c__Actinobacteria	o__Micrococcales	f__Microbacteriaceae	g__Chryseoglobus	s__Firmicutes_str.	0.000800935492655422	0	0	0.000819181964889861	0	0	0	0	0	0	0	0	0	0
MK138657.1.1430	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Chitinophagales	f__Chitinophagaceae	g__Chitinophagaceae	s__Flavihumibacter_sp.	0.00160187098531084	0.00109232315288155	0.00169231940836513	0	0	0.00108235650658614	0.00119986081614533	0	0	0	0.000846625351349521	0.00116596320220134	0.000974279033515199	0
HQ396157.1.1459	d__Bacteria	p__Actinobacteriota	c__Actinobacteria	o__Pseudonocardiales	f__Pseudonocardiaceae	g__Actinomycetospora	s__Actinomycetospora_sp.	0.015217774360453	0.0327696945864465	0.0101539164501908	0.0122877294733479	0.0128896827296665	0.0184000606119644	0.00359958244843598	0.00399592415735949	0.00202535747559444	0.00194184183698238	0	0	0	0
FPLL01005142.1.1393	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Cytophagales	f__Microscillaceae	g__Chryseolinea	s__metagenome	0.00240280647796626	0	0.0160770343794688	0.000819181964889861	0.00184138324709522	0.0162353475987921	0.00599930408072664	0.00399592415735949	0.00303803621339166	0.00194184183698238	0.000846625351349521	0	0.0029228371005456	0.00311813036903073
EF682992.1.1454	d__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Azospirillales	f__Azospirillaceae	g__Desertibacter	s__uncultured_proteobacterium	0.00160187098531084	0	0.000846159704182567	0.00163836392977972	0.000920691623547609	0.00108235650658614	0	0	0	0	0	0	0	0
DQ337063.1.1519	d__Bacteria	p__Patescibacteria	c__Parcubacteria	o__UBA9983	f__UBA9983	g__UBA9983	s__uncultured_bacterium	0.000800935492655422	0	0	0	0	0.00108235650658614	0	0	0	0	0	0	0	0
KF767690.1.1531	d__Bacteria	p__Myxococcota	c__Myxococcia	o__Myxococcales	f__Myxococcaceae	g__Aggregicoccus	s__Aggregicoccus_edonensis	0.00320374197062169	0.0622624197142483	0.00676927763346054	0.0040959098244493	0.00920691623547609	0	0.00599930408072664	0.00199796207867975	0	0	0.000846625351349521	0	0.000974279033515199	0
JN409119.1.1448	d__Bacteria	p__Actinobacteriota	c__Acidimicrobiia	o__IMCC26256	f__IMCC26256	g__IMCC26256	s__uncultured_actinobacterium	0.00480561295593253	0.00764626207017084	0.00338463881673027	0.00573427375422903	0.00184138324709522	0.0119059215724475	0.00119986081614533	0.00599388623603924	0.00202535747559444	0.00388368367396476	0.00592637745944665	0.00349788960660402	0.0945050662509743	0.213591930278605
HQ183950.1.1467	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Cytophagales	f__Spirosomaceae	g__Flectobacillus	s__uncultured_Flectobacillus	0.000800935492655422	0	0	0	0	0	0	0.00199796207867975	0	0.000970920918491189	0	0	0	0
MG709348.1.1443	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Cytophagales	f__Hymenobacteraceae	g__Pontibacter	s__Hymenobacteraceae_bacterium	0.000800935492655422	0	0	0	0	0	0	0	0.00101267873779722	0	0.00253987605404856	0	0	0
KP100643.1.1467	d__Bacteria	p__Actinobacteriota	c__Actinobacteria	o__Micrococcales	f__Intrasporangiaceae	g__uncultured	s__Oryzobacter_terrae	0.000800935492655422	0	0	0	0	0	0	0	0	0	0	0	0	0
EU375215.1.1208	d__Bacteria	p__Actinobacteriota	c__Actinobacteria	o__Propionibacteriales	f__Nocardioidaceae	g__Nocardioides	s__uncultured_Aeromicrobium	0.00160187098531084	0.00109232315288155	0	0	0	0	0.00119986081614533	0	0	0	0	0	0	0
KC442733.1.1409	d__Bacteria	p__Deinococcota	c__Deinococci	o__Deinococcales	f__Trueperaceae	g__Truepera	s__uncultured_Thermus/Deinococcus	0.00881029041920964	0.00764626207017084	0.0025384791125477	0.00491509178933917	0.000920691623547609	0.0292236256778258	0.00839902571301729	0.00199796207867975	0.00506339368898611	0.0116510510218943	0.00761962816214569	0.0338129328638388	0	0.0116929888838652
KX458494.1.1411	d__Bacteria	p__Cyanobacteria	c__Cyanobacteriia	o__Cyanobacteriales	f__Nostocaceae	g__Nostocaceae	s__Microchaetaceae_cyanobacterium	0.000800935492655422	0	0	0.00491509178933917	0.000920691623547609	0.00216471301317228	0.00119986081614533	0.00199796207867975	0.00101267873779722	0.000970920918491189	0	0	0	0
AF320926.1.1422	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Bacteroidales	f__Bacteroidetes_BD2-2	g__Bacteroidetes_BD2-2	s__uncultured_Lake	0.000800935492655422	0	0	0	0	0	0	0	0	0	0	0	0	0
ASIR01103251.157.1566	d__Bacteria	p__Cyanobacteria	c__Cyanobacteriia	o__Chloroplast	f__Chloroplast	g__Chloroplast	s__Elaeis_oleifera	0.000800935492655422	0	0.000846159704182567	0	0	0.00108235650658614	0	0	0	0	0	0	0	0
KT438811.1.1362	d__Bacteria	p__Cyanobacteria	c__Cyanobacteriia	o__Chloroplast	f__Chloroplast	g__Chloroplast	s__Trebouxiophyceae_sp.	0.000800935492655422	0.00436929261152619	0.00169231940836513	0.00163836392977972	0.00644484136483326	0.00324706951975842	0	0.00199796207867975	0	0.0116510510218943	0	0.00233192640440268	0	0
MH889112.1.1469	d__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Rhizobiaceae	g__Rhizobiaceae	s__Aureimonas_sp.	0.000800935492655422	0	0	0	0	0	0	0	0	0	0	0	0	0
FM877557.1.1487	d__Bacteria	p__Verrucomicrobiota	c__Verrucomicrobiae	o__Chthoniobacterales	f__Chthoniobacteraceae	g__Chthoniobacter	s__uncultured_Verrucomicrobia	0.0192224518237301	0.0284004019749203	0.148924107936132	0.0172028212626871	0.04235181468319	0.0649413903951684	0.0107987473453079	0.0299694311801962	0.0465832219386722	0.0116510510218943	0.00253987605404856	0.00233192640440268	0.175370226032736	0.152008855490248
FOXN01000020.15316.16857	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Nitrosomonadaceae	g__Nitrosomonas	s__Nitrosomonas_cryotolerans	0.000800935492655422	0	0	0	0	0	0	0	0	0	0	0	0	0
KP762334.1.1451	d__Bacteria	p__Cyanobacteria	c__Cyanobacteriia	o__Cyanobacteriales	f__Nostocaceae	g__Nodularia_PCC-9350	s__cyanobacterium_UTEX	0.00160187098531084	0	0	0.00163836392977972	0	0	0	0	0.00101267873779722	0	0	0	0	0
AY184360.1.1446	d__Bacteria	p__Desulfobacterota	c__Desulfobacteria	o__Desulfobacterales	f__Desulfosarcinaceae	g__Desulfatibacillum	s__Desulfatibacillum_aliphaticivorans	0.000800935492655422	0	0	0	0	0	0	0	0	0	0	0	0	0
EU881119.1.1458	d__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__KF-JG30-B3	g__KF-JG30-B3	s__uncultured_bacterium	0.00400467746327711	0.00436929261152619	0.0025384791125477	0.0040959098244493	0.000920691623547609	0.00974120855927525	0.00359958244843598	0.00799184831471899	0.00708875116458055	0.00582552551094713	0	0.00466385280880535	0.0331254871395168	0.00779532592257682
EU834248.1.1432	d__Bacteria	p__Actinobacteriota	c__Actinobacteria	o__Micrococcales	f__Cellulomonadaceae	g__Cellulomonas	s__Cellulomonas_denverensis	0.000800935492655422	0	0	0	0	0	0	0	0	0	0	0	0	0
MF471355.1.1343	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Sphingobacteriales	f__Sphingobacteriaceae	g__Sphingobacterium	s__Sphingobacteriaceae_bacterium	0.000800935492655422	0	0	0	0	0	0	0	0	0	0	0	0	0
GBZH01040926.49.1518	d__Bacteria	p__Cyanobacteria	c__Cyanobacteriia	o__Chloroplast	f__Chloroplast	g__Chloroplast	s__Ipomoea_batatas	0.000800935492655422	0	0.00169231940836513	0	0.00184138324709522	0.00108235650658614	0	0.00199796207867975	0	0	0	0	0	0
MG996684.1.1363	d__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhodobacterales	f__Rhodobacteraceae	g__Roseobacter	s__Sulfitobacter_sp.	0.000800935492655422	0	0	0.000819181964889861	0	0.00108235650658614	0.00119986081614533	0	0	0	0	0	0	0
KP859572.1.1440	d__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Sphingomonadales	f__Sphingomonadaceae	g__Sphingomonas	s__Sphingomonas_vulcanisoli	0.00240280647796626	0	0	0	0	0.00216471301317228	0.00239972163229065	0	0	0.000970920918491189	0.000846625351349521	0.00116596320220134	0	0
AF393609.1.1493	d__Bacteria	p__Cyanobacteria	c__Cyanobacteriia	o__Chloroplast	f__Chloroplast	g__Chloroplast	s__Scherffelia_dubia	0.00240280647796626	0	0	0.00163836392977972	0.000920691623547609	0.00108235650658614	0.00119986081614533	0	0	0.00485460459245594	0	0.00116596320220134	0	0
KX672470.1.1394	d__Bacteria	p__Firmicutes	c__Syntrophomonadia	o__Syntrophomonadales	f__Syntrophomonadaceae	g__Syntrophomonas	s__uncultured_Syntrophomonas	0.000800935492655422	0	0	0	0	0	0	0	0	0	0	0	0	0
EU573097.1.1450	d__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Sphingomonadales	f__Sphingomonadaceae	g__Sphingorhabdus	s__bacterium_enrichment	0.000800935492655422	0	0	0.000819181964889861	0	0	0	0	0	0	0	0	0	0
AY509242.1.1476	d__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Sphingomonadales	f__Sphingomonadaceae	g__Sphingopyxis	s__Sphingopyxis_alaskensis	0.000800935492655422	0	0	0	0	0.00216471301317228	0	0.00199796207867975	0.00202535747559444	0.000970920918491189	0	0	0	0
KM462867.91965.93463	d__Bacteria	p__Cyanobacteria	c__Cyanobacteriia	o__Chloroplast	f__Chloroplast	g__Chloroplast	s__Pedinomonas_tuberculata	0.000800935492655422	0.00327696945864465	0	0.00245754589466958	0	0	0.00119986081614533	0.00199796207867975	0	0	0.000846625351349521	0.00116596320220134	0	0
JQ771965.1.1444	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Cytophagales	f__Hymenobacteraceae	g__Pontibacter	s__uncultured_Cytophagaceae	0.000800935492655422	0.00109232315288155	0.000846159704182567	0	0	0	0.00119986081614533	0	0.00101267873779722	0	0	0	0.000974279033515199	0
KT388748.1.1491	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Chitinophagales	f__Chitinophagaceae	g__Niastella	s__Niastella_vici	0.000800935492655422	0	0.000846159704182567	0	0	0.00324706951975842	0	0	0.00101267873779722	0	0.000846625351349521	0.00233192640440268	0.0029228371005456	0.000779532592257682
HQ119396.1.1524	d__Bacteria	p__Acidobacteriota	c__Vicinamibacteria	o__Vicinamibacterales	f__Vicinamibacteraceae	g__uncultured	s__uncultured_bacterium	0.00400467746327711	0.00436929261152619	0.0270771105338422	0.0204795491222465	0.0239379822122378	0.0692708164215129	0	0	0.00303803621339166	0.00194184183698238	0.000846625351349521	0.00233192640440268	0.0779423226812159	0.0327403688748227
CU919319.1.1361	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Comamonadaceae	g__Diaphorobacter	s__uncultured_bacterium	0.00800935492655422	0.00109232315288155	0.00169231940836513	0.00245754589466958	0.000920691623547609	0.00757649554610298	0.00359958244843598	0	0.00405071495118888	0.00194184183698238	0.000846625351349521	0	0.00389711613406079	0.00311813036903073
AB002583.17714.19138	d__Bacteria	p__Cyanobacteria	c__Cyanobacteriia	o__Chloroplast	f__Chloroplast	g__Chloroplast	s__Cyanidioschyzon_merolae	0.000800935492655422	0	0	0	0	0	0	0	0	0	0	0	0	0
AB863128.1.1210	d__Bacteria	p__Cyanobacteria	c__Cyanobacteriia	o__Cyanobacteriales	f__Oscillatoriaceae	g__Phormidium_ETS-05	s__filamentous_cyanobacterium	0.000800935492655422	0.00109232315288155	0.000846159704182567	0.000819181964889861	0	0	0.00239972163229065	0.00199796207867975	0.00101267873779722	0.000970920918491189	0.000846625351349521	0	0	0
FPLS01032638.1.1419	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Sphingobacteriales	f__LiUU-11-161	g__LiUU-11-161	s__metagenome	0.00400467746327711	0.00109232315288155	0.0025384791125477	0.000819181964889861	0.00276207487064283	0	0.00119986081614533	0	0.00101267873779722	0	0	0	0.0019485580670304	0.00389766296128841
KC172281.1.1502	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Burkholderiaceae	g__Ralstonia	s__uncultured_Burkholderiales	0.000800935492655422	0	0.00169231940836513	0	0	0	0	0	0	0	0	0	0	0
KC429596.1.1385	d__Bacteria	p__Actinobacteriota	c__Actinobacteria	o__Micrococcales	f__Micrococcaceae	g__Arthrobacter	s__Arthrobacter_pigmenti	0.000800935492655422	0	0	0.000819181964889861	0	0	0	0	0	0.000970920918491189	0	0	0	0
AF545618.1.1342	d__Bacteria	p__Cyanobacteria	c__Cyanobacteriia	o__Chloroplast	f__Chloroplast	g__Chloroplast	s__Galdieria_sulphuraria	0.000800935492655422	0.00109232315288155	0	0	0	0.00108235650658614	0	0	0	0	0	0	0	0
AB267717.1.1469	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Sphingobacteriales	f__Sphingobacteriaceae	g__Mucilaginibacter	s__Mucilaginibacter_daejeonensis	0.000800935492655422	0	0.000846159704182567	0	0.000920691623547609	0.00108235650658614	0	0	0	0	0	0	0	0
KC631570.1.1516	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Burkholderiaceae	g__Limnobacter	s__uncultured_bacterium	0.0192224518237301	0.0152925241403417	0.00761543733764311	0.00737263768400875	0.0147310659767617	0.0140706345856198	0.00359958244843598	0.00199796207867975	0.0101267873779722	0.00970920918491189	0	0.0139915584264161	0.00876851130163679	0.000779532592257682
JF922313.1.1467	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Chitinophagales	f__Chitinophagaceae	g__uncultured	s__Chitinophaga_sp.	0.000800935492655422	0	0	0	0	0	0	0	0.00202535747559444	0	0	0	0	0
KM658502.1.1401	d__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Sphingomonadales	f__Sphingomonadaceae	g__Sphingomonas	s__Sphingomonas_flava	0.000800935492655422	0	0	0	0.000920691623547609	0	0.00239972163229065	0	0	0.00194184183698238	0.000846625351349521	0	0	0.000779532592257682
KF799439.1.1418	d__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhodobacterales	f__Rhodobacteraceae	g__Octadecabacter	s__uncultured_bacterium	0.00240280647796626	0.0021846463057631	0.000846159704182567	0.00245754589466958	0.00184138324709522	0.00108235650658614	0	0	0	0	0	0	0	0
JN679190.1.1489	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Cytophagales	f__Microscillaceae	g__OLB12	s__uncultured_Bacteroidetes	0.000800935492655422	0	0.00169231940836513	0.000819181964889861	0	0.00432942602634456	0.00119986081614533	0	0	0	0	0	0	0
GQ917213.1.1458	d__Bacteria	p__Actinobacteriota	c__Actinobacteria	o__Pseudonocardiales	f__Pseudonocardiaceae	g__Saccharothrix	s__Saccharothrix_variisporea	0.000800935492655422	0	0	0	0	0	0	0	0	0	0	0	0	0
HQ674824.1.1494	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Comamonadaceae	g__Pelomonas	s__uncultured_Comamonadaceae	0.000800935492655422	0	0	0	0.000920691623547609	0.00324706951975842	0	0	0	0	0	0	0	0
AB490769.1.1469	d__Bacteria	p__Actinobacteriota	c__Actinobacteria	o__Micromonosporales	f__Micromonosporaceae	g__Phytohabitans	s__Phytohabitans_suffuscus	0.000800935492655422	0	0	0	0.00184138324709522	0.00108235650658614	0.00119986081614533	0	0.00202535747559444	0	0	0	0.0019485580670304	0.00467719555354609
JN177934.1.1426	d__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Rhodobiaceae	g__Tepidamorphus	s__uncultured_bacterium	0.000800935492655422	0.00109232315288155	0	0	0	0.00108235650658614	0	0	0	0.000970920918491189	0	0	0	0
JX002550.1.1322	d__Bacteria	p__Cyanobacteria	c__Cyanobacteriia	o__Cyanobacteriales	f__Paraspirulinaceae	g__ESFC-1	s__uncultured_bacterium	0.00160187098531084	0.00109232315288155	0.0025384791125477	0.0131069114382378	0.000920691623547609	0.00216471301317228	0.0335961028520692	0.0259735070228367	0.0303803621339166	0.0087382882664207	0.00507975210809712	0.00116596320220134	0	0.00155906518451536
KJ609003.1.1508	d__Bacteria	p__Actinobacteriota	c__Actinobacteria	o__Micromonosporales	f__Micromonosporaceae	g__Micromonospora	s__Micromonospora_harpali	0.000800935492655422	0	0.000846159704182567	0	0	0.00216471301317228	0.00119986081614533	0	0.00101267873779722	0	0	0	0	0.000779532592257682
HQ728412.1.1450	d__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Caulobacterales	f__Caulobacteraceae	g__Caulobacter	s__bacterium_L4(2011)	0.000800935492655422	0	0.000846159704182567	0	0	0.00108235650658614	0	0	0	0.00194184183698238	0.000846625351349521	0.00116596320220134	0.000974279033515199	0
AJ416411.1.1485	d__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Sphingomonadales	f__Sphingomonadaceae	g__Novosphingobium	s__Novosphingobium_hassiacum	0.000800935492655422	0	0.000846159704182567	0	0	0	0	0	0	0	0	0	0	0
CP013661.1668605.1670159	d__Bacteria	p__Firmicutes	c__Bacilli	o__Bacillales	f__Planococcaceae	g__Planococcus	s__Planococcus_kocurii	0.000800935492655422	0	0	0	0	0	0	0	0	0	0	0	0	0
EU770422.1.1401	d__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhodobacterales	f__Rhodobacteraceae	g__Rhodovulum	s__Rhodovulum_sulfidophilum	0.000800935492655422	0	0	0	0	0	0	0	0	0	0	0	0	0
JX006095.1.1775	d__Bacteria	p__Cyanobacteria	c__Cyanobacteriia	o__Cyanobacteriales	f__Phormidiaceae	g__Arthrospira_PCC-7345	s__uncultured_Lyngbya	0.000800935492655422	0	0.00169231940836513	0.00327672785955944	0	0.00108235650658614	0.00479944326458131	0.00199796207867975	0.00506339368898611	0.000970920918491189	0.00253987605404856	0	0	0
FN178401.1.1425	d__Bacteria	p__Actinobacteriota	c__Actinobacteria	o__Frankiales	f__Geodermatophilaceae	g__Blastococcus	s__Geodermatophilus_sp.	0.00160187098531084	0.0021846463057631	0	0	0	0.00216471301317228	0.00239972163229065	0	0	0.000970920918491189	0	0.00116596320220134	0	0
CP001349.4914506.4915977	d__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Beijerinckiaceae	g__Methylobacterium-Methylorubrum	s__Methylobacterium_nodulans	0.000800935492655422	0	0	0	0	0	0	0	0	0	0	0	0	0.000779532592257682
FPLS01044121.16.1616	d__Bacteria	p__Myxococcota	c__bacteriap25	o__bacteriap25	f__bacteriap25	g__bacteriap25	s__metagenome	0.000800935492655422	0.00109232315288155	0	0	0	0	0.00119986081614533	0	0.00202535747559444	0.000970920918491189	0	0	0.237724084177708	0.000779532592257682
AB612838.1.1486	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Bacteroidales	f__Bacteroidales_BS11_gut_group	g__Bacteroidales_BS11_gut_group	s__uncultured_rumen	0.000800935492655422	0	0	0.000819181964889861	0	0	0	0	0	0	0	0	0	0
FJ024309.1.1391	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Cytophagales	f__Amoebophilaceae	g__uncultured	s__uncultured_Bacteroidetes	0.00160187098531084	0	0.000846159704182567	0.000819181964889861	0.00276207487064283	0	0	0	0.00202535747559444	0	0.00169325070269904	0.00349788960660402	0	0
